Timestamp,Elapsed_Sec,INA1_Voltage_V,INA1_Current_A,INA1_Power_W,Battery_SoC_Pct,Battery_Wh_Remaining,Energy_Wh,Capacity_mAh,AC_Voltage_V,AC_Current_A,AC_Power_W,CPU_Temp_C,RPM
2026-08-23 18:40:33.600,1381.7,11.870,0.280,2.750,2.0,8.9,1.0296,87.19,333.1,0.99,280.3,61.1,0
2026-08-23 18:40:34.635,1382.8,11.860,0.160,2.640,1.0,4.4,1.0304,87.24,332.8,0.99,279.8,60.6,0
2026-08-23 18:40:35.709,1383.8,11.870,0.310,3.340,2.0,8.9,1.0314,87.33,333.9,0.99,282.4,61.1,0
2026-08-23 18:40:36.859,1385.0,11.860,0.250,3.110,1.0,4.4,1.0324,87.41,333.6,0.99,281.6,60.6,0
2026-08-23 18:40:37.979,1386.1,11.870,0.230,2.750,2.0,8.9,1.0332,87.48,334.0,0.99,282.3,60.6,0
2026-08-23 18:40:39.017,1387.1,11.860,0.170,1.970,1.0,4.4,1.0338,87.53,333.3,0.99,280.3,61.1,0
2026-08-23 18:40:40.082,1388.2,11.860,0.180,2.110,1.0,4.4,1.0344,87.59,332.9,0.99,279.9,61.1,0
2026-08-23 18:40:41.203,1389.3,11.860,0.220,2.740,1.0,4.4,1.0353,87.65,332.0,0.99,279.4,61.1,0
2026-08-23 18:40:42.240,1390.4,11.870,0.290,3.240,2.0,8.9,1.0362,87.74,333.0,0.99,280.5,61.1,0
2026-08-23 18:40:43.261,1391.4,11.870,0.290,3.420,2.0,8.9,1.0372,87.82,332.5,0.99,279.4,61.1,0
2026-08-23 18:40:44.301,1392.4,11.860,0.200,2.420,1.0,4.4,1.0379,87.88,332.5,0.99,279.9,61.1,0
2026-08-23 18:40:45.337,1393.5,11.870,0.230,2.770,2.0,8.9,1.0387,87.94,333.4,0.99,280.5,61.1,0
2026-08-23 18:40:46.404,1394.5,11.860,0.190,2.120,1.0,4.4,1.0393,88.00,333.3,0.99,281.2,60.6,0
2026-08-23 18:40:47.479,1395.6,11.870,0.290,3.380,2.0,8.9,1.0403,88.09,332.7,0.99,280.0,60.6,0
2026-08-23 18:40:48.562,1396.7,11.860,0.220,2.560,1.0,4.4,1.0411,88.15,333.8,0.99,282.2,61.1,0
2026-08-23 18:40:49.586,1397.7,11.860,0.180,2.090,1.0,4.4,1.0417,88.20,334.7,0.99,282.9,61.1,0
2026-08-23 18:40:50.635,1398.8,11.870,0.290,3.490,2.0,8.9,1.0427,88.29,334.0,0.99,281.7,61.1,0
2026-08-23 18:40:51.670,1399.8,11.860,0.170,2.500,1.0,4.4,1.0434,88.34,332.9,0.99,280.5,61.1,0
2026-08-23 18:40:52.677,1400.8,11.870,0.270,2.570,2.0,8.9,1.0441,88.41,333.7,0.99,280.8,60.6,0
2026-08-23 18:40:53.716,1401.8,11.860,0.230,2.680,1.0,4.4,1.0449,88.48,332.6,0.99,279.9,61.1,0
2026-08-23 18:40:54.751,1402.9,11.860,0.170,1.700,1.0,4.4,1.0454,88.53,333.1,0.99,280.5,61.1,0
2026-08-23 18:40:55.817,1403.9,11.870,0.220,2.260,2.0,8.9,1.0460,88.59,332.5,0.99,279.5,61.1,0
2026-08-23 18:40:56.909,1405.0,11.870,0.270,3.230,2.0,8.9,1.0470,88.68,332.6,0.99,279.9,61.1,0
2026-08-23 18:40:57.946,1406.1,11.860,0.180,2.190,1.0,4.4,1.0477,88.73,333.0,0.99,280.1,60.6,0
2026-08-23 18:40:59.011,1407.1,11.870,0.290,2.820,2.0,8.9,1.0485,88.81,333.1,0.99,281.1,61.1,0
2026-08-23 18:41:00.033,1408.2,11.860,0.180,2.150,1.0,4.4,1.0491,88.86,333.3,0.99,280.2,61.1,0
2026-08-23 18:41:01.117,1409.2,11.860,0.140,2.120,1.0,4.4,1.0497,88.91,334.3,0.99,282.7,61.1,0
2026-08-23 18:41:02.238,1410.4,11.860,0.200,2.120,1.0,4.4,1.0504,88.97,334.3,1.00,283.4,60.6,0
2026-08-23 18:41:03.280,1411.4,11.870,0.210,2.500,2.0,8.9,1.0511,89.03,333.1,0.99,280.4,60.6,0
2026-08-23 18:41:04.287,1412.4,11.870,0.250,3.010,2.0,8.9,1.0520,89.10,332.9,0.99,280.6,61.1,0
2026-08-23 18:41:05.322,1413.4,11.860,0.130,1.910,1.0,4.4,1.0525,89.14,332.9,0.99,280.2,61.1,0
2026-08-23 18:41:06.362,1414.5,11.860,0.220,2.430,1.0,4.4,1.0532,89.20,333.6,0.99,281.2,61.1,0
2026-08-23 18:41:07.397,1415.5,11.870,0.270,3.170,2.0,8.9,1.0541,89.28,333.4,0.99,280.4,61.1,0
2026-08-23 18:41:08.519,1416.6,11.870,0.290,3.400,2.0,8.9,1.0552,89.37,333.6,0.99,281.3,61.1,0
2026-08-23 18:41:09.556,1417.7,11.860,0.260,2.820,1.0,4.4,1.0560,89.44,333.0,0.99,280.2,61.1,0
2026-08-23 18:41:10.622,1418.7,11.860,0.230,2.760,1.0,4.4,1.0568,89.51,333.3,0.99,281.1,61.1,0
2026-08-23 18:41:11.697,1419.8,11.860,0.140,2.270,1.0,4.4,1.0575,89.55,332.9,0.99,280.2,61.1,0
2026-08-23 18:41:12.722,1420.8,11.870,0.320,3.790,2.0,8.9,1.0586,89.64,334.0,0.99,282.4,61.1,0
2026-08-23 18:41:13.744,1421.9,11.860,0.250,3.000,1.0,4.4,1.0594,89.71,334.5,0.99,282.5,60.6,0
2026-08-23 18:41:14.795,1422.9,11.860,0.200,2.750,1.0,4.4,1.0602,89.77,333.9,0.99,281.7,61.1,0
2026-08-23 18:41:15.876,1424.0,11.860,0.200,2.110,1.0,4.4,1.0609,89.83,333.3,0.99,281.1,61.1,0
2026-08-23 18:41:16.942,1425.1,11.860,0.210,2.470,1.0,4.4,1.0616,89.90,333.5,0.99,281.6,61.1,0
2026-08-23 18:41:18.011,1426.1,11.860,0.200,2.380,1.0,4.4,1.0623,89.95,332.9,0.99,280.1,61.1,0
2026-08-23 18:41:19.046,1427.2,11.860,0.190,3.020,1.0,4.4,1.0632,90.01,333.3,0.99,280.5,61.1,0
2026-08-23 18:41:20.112,1428.2,11.870,0.270,2.930,2.0,8.9,1.0640,90.09,333.1,0.99,280.3,61.1,0
2026-08-23 18:41:21.204,1429.3,11.860,0.150,1.790,1.0,4.4,1.0646,90.13,332.9,0.99,280.3,61.7,0
2026-08-23 18:41:22.271,1430.4,11.870,0.210,3.280,2.0,8.9,1.0656,90.20,333.1,0.99,280.6,61.1,0
2026-08-23 18:41:23.306,1431.4,11.860,0.210,2.440,1.0,4.4,1.0663,90.26,333.1,0.99,280.3,61.1,0
2026-08-23 18:41:24.390,1432.5,11.860,0.240,2.900,1.0,4.4,1.0671,90.33,333.0,0.99,280.7,61.1,0
2026-08-23 18:41:25.412,1433.5,11.870,0.230,2.740,2.0,8.9,1.0679,90.40,334.6,1.00,283.1,61.1,0
2026-08-23 18:41:26.532,1434.7,11.870,0.220,2.550,2.0,8.9,1.0687,90.46,334.7,0.99,282.9,61.1,0
2026-08-23 18:41:27.575,1435.7,11.860,0.200,1.710,1.0,4.4,1.0692,90.52,333.9,0.99,281.0,61.1,0
2026-08-23 18:41:28.583,1436.7,11.870,0.250,2.320,2.0,8.9,1.0698,90.59,333.5,0.99,281.1,61.1,0
2026-08-23 18:41:29.618,1437.7,11.870,0.280,3.320,2.0,8.9,1.0708,90.67,333.3,0.99,280.5,61.1,0
2026-08-23 18:41:30.657,1438.8,11.870,0.200,2.320,2.0,8.9,1.0715,90.73,333.5,0.99,280.7,61.1,0
2026-08-23 18:41:31.693,1439.8,11.860,0.140,2.310,1.0,4.4,1.0721,90.77,333.5,0.99,280.8,61.1,0
2026-08-23 18:41:32.815,1440.9,11.860,0.160,2.140,1.0,4.4,1.0728,90.82,334.2,0.99,281.9,61.1,0
2026-08-23 18:41:33.851,1442.0,11.860,0.200,2.370,1.0,4.4,1.0735,90.88,333.9,0.99,281.1,61.1,0
2026-08-23 18:41:34.858,1443.0,11.870,0.290,2.760,2.0,8.9,1.0743,90.96,333.0,0.99,280.0,61.1,0
2026-08-23 18:41:35.934,1444.1,11.860,0.250,2.920,1.0,4.4,1.0751,91.03,333.1,0.99,280.8,61.1,0
2026-08-23 18:41:36.955,1445.1,11.860,0.140,1.640,1.0,4.4,1.0756,91.07,334.1,0.99,281.7,61.1,0
2026-08-23 18:41:38.076,1446.2,11.860,0.180,2.170,1.0,4.4,1.0763,91.13,333.6,0.99,281.1,61.1,0
2026-08-23 18:41:39.098,1447.2,11.860,0.230,2.680,1.0,4.4,1.0770,91.19,333.2,0.99,281.2,61.1,0
2026-08-23 18:41:40.105,1448.2,11.870,0.280,3.310,2.0,8.9,1.0780,91.27,333.9,0.99,281.7,61.1,0
2026-08-23 18:41:41.140,1449.3,11.870,0.220,3.100,2.0,8.9,1.0788,91.34,333.4,0.99,280.8,61.1,0
2026-08-23 18:41:42.181,1450.3,11.860,0.190,2.290,1.0,4.4,1.0795,91.39,333.6,0.99,281.1,61.1,0
2026-08-23 18:41:43.189,1451.3,11.860,0.190,2.300,1.0,4.4,1.0802,91.44,333.5,0.99,281.4,61.1,0
2026-08-23 18:41:44.224,1452.4,11.870,0.260,3.090,2.0,8.9,1.0810,91.52,333.2,0.99,280.8,61.7,0
2026-08-23 18:41:45.279,1453.4,11.870,0.250,2.960,2.0,8.9,1.0819,91.59,332.8,0.99,280.2,61.1,0
2026-08-23 18:41:46.345,1454.5,11.870,0.270,3.190,2.0,8.9,1.0829,91.67,333.6,0.99,280.9,61.1,0
2026-08-23 18:41:47.381,1455.5,11.860,0.150,1.780,1.0,4.4,1.0834,91.72,333.0,0.99,280.4,61.1,0
2026-08-23 18:41:48.455,1456.6,11.860,0.180,2.390,1.0,4.4,1.0841,91.77,334.7,1.00,283.7,61.1,0
2026-08-23 18:41:49.493,1457.6,11.860,0.290,3.440,1.0,4.4,1.0851,91.85,333.8,0.99,281.4,61.1,0
2026-08-23 18:41:50.516,1458.6,11.860,0.220,2.660,1.0,4.4,1.0858,91.92,333.7,0.99,281.6,61.1,0
2026-08-23 18:41:51.518,1459.6,11.870,0.240,2.880,2.0,8.9,1.0866,91.98,334.2,1.00,282.8,61.1,0
2026-08-23 18:41:52.553,1460.7,11.870,0.250,2.260,2.0,8.9,1.0873,92.05,332.4,0.99,279.1,61.1,0
2026-08-23 18:41:53.619,1461.7,11.860,0.220,2.560,1.0,4.4,1.0880,92.12,334.0,0.99,282.0,61.1,0
2026-08-23 18:41:54.688,1462.8,11.870,0.310,4.010,2.0,8.9,1.0892,92.21,332.1,0.99,278.6,61.1,0
2026-08-23 18:41:55.710,1463.8,11.870,0.280,3.100,2.0,8.9,1.0901,92.29,333.5,0.99,281.0,60.6,0
2026-08-23 18:41:56.776,1464.9,11.860,0.240,2.840,1.0,4.4,1.0909,92.36,334.1,0.99,281.5,61.1,0
2026-08-23 18:41:57.846,1466.0,11.860,0.170,2.240,1.0,4.4,1.0916,92.41,333.5,0.99,280.7,61.1,0
2026-08-23 18:41:58.854,1467.0,11.860,0.200,2.360,1.0,4.4,1.0923,92.47,333.4,0.99,281.2,61.1,0
2026-08-23 18:41:59.890,1468.0,11.870,0.290,3.400,2.0,8.9,1.0932,92.55,333.5,0.99,280.9,61.1,0
2026-08-23 18:42:00.917,1469.0,11.870,0.250,3.260,2.0,8.9,1.0942,92.62,334.4,0.99,282.6,61.1,0
2026-08-23 18:42:01.938,1470.1,11.860,0.130,1.580,1.0,4.4,1.0946,92.66,334.5,0.99,282.6,61.1,0
2026-08-23 18:42:02.962,1471.1,11.870,0.290,3.480,2.0,8.9,1.0956,92.74,333.5,0.99,280.8,61.1,0
2026-08-23 18:42:04.030,1472.2,11.860,0.200,2.330,1.0,4.4,1.0963,92.80,333.0,0.99,280.1,61.1,0
2026-08-23 18:42:05.065,1473.2,11.870,0.240,2.280,2.0,8.9,1.0970,92.87,332.9,0.99,280.3,61.1,0
2026-08-23 18:42:06.186,1474.3,11.860,0.250,3.000,1.0,4.4,1.0979,92.95,333.0,0.99,280.6,61.1,0
2026-08-23 18:42:07.223,1475.3,11.860,0.190,2.860,1.0,4.4,1.0987,93.00,334.0,0.99,281.7,61.1,0
2026-08-23 18:42:08.244,1476.4,11.870,0.290,2.860,2.0,8.9,1.0995,93.09,333.5,0.99,280.8,61.1,0
2026-08-23 18:42:09.255,1477.4,11.870,0.210,2.500,2.0,8.9,1.1002,93.14,332.3,0.99,279.7,61.1,0
2026-08-23 18:42:10.321,1478.4,11.870,0.210,3.220,2.0,8.9,1.1012,93.21,333.3,0.99,281.1,61.1,0
2026-08-23 18:42:11.417,1479.5,11.860,0.250,2.960,1.0,4.4,1.1021,93.28,333.5,0.99,281.3,61.1,0
2026-08-23 18:42:12.465,1480.6,11.860,0.190,2.280,1.0,4.4,1.1028,93.34,332.8,0.99,280.3,61.1,0
2026-08-23 18:42:13.555,1481.7,11.860,0.170,1.450,1.0,4.4,1.1032,93.39,334.2,0.99,282.3,61.1,0
2026-08-23 18:42:14.580,1482.7,11.860,0.150,2.410,1.0,4.4,1.1039,93.43,334.8,1.00,283.7,61.1,0
2026-08-23 18:42:15.667,1483.8,11.870,0.280,3.330,2.0,8.9,1.1049,93.52,333.7,0.99,281.3,61.7,0
2026-08-23 18:42:16.733,1484.9,11.870,0.240,2.860,2.0,8.9,1.1057,93.59,333.8,0.99,281.1,61.1,0
2026-08-23 18:42:17.768,1485.9,11.870,0.250,2.410,2.0,8.9,1.1064,93.66,333.6,0.99,280.9,61.1,0
2026-08-23 18:42:18.770,1486.9,11.860,0.170,1.610,1.0,4.4,1.1069,93.71,333.1,0.99,280.4,61.1,0
2026-08-23 18:42:19.836,1488.0,11.860,0.200,2.430,1.0,4.4,1.1076,93.77,333.3,0.99,280.5,61.7,0
2026-08-23 18:42:20.872,1489.0,11.870,0.280,3.760,2.0,8.9,1.1087,93.85,333.3,0.99,280.7,61.1,0
2026-08-23 18:42:21.964,1490.1,11.870,0.240,2.850,2.0,8.9,1.1095,93.92,334.8,0.99,283.2,61.1,0
2026-08-23 18:42:23.030,1491.2,11.870,0.230,2.730,2.0,8.9,1.1103,93.99,333.6,0.99,281.9,61.1,0
2026-08-23 18:42:24.067,1492.2,11.860,0.160,1.300,1.0,4.4,1.1107,94.03,333.7,0.99,281.7,61.1,0
2026-08-23 18:42:25.092,1493.2,11.860,0.150,2.510,1.0,4.4,1.1114,94.08,333.9,0.99,282.0,61.1,0
2026-08-23 18:42:26.113,1494.2,11.870,0.320,3.060,2.0,8.9,1.1123,94.17,334.7,1.00,283.4,61.1,0
2026-08-23 18:42:27.233,1495.4,11.870,0.250,2.600,2.0,8.9,1.1131,94.24,334.9,1.00,283.5,61.1,0
2026-08-23 18:42:28.271,1496.4,11.860,0.210,2.880,1.0,4.4,1.1139,94.31,334.0,0.99,281.5,61.1,0
2026-08-23 18:42:29.336,1497.5,11.860,0.170,2.090,1.0,4.4,1.1146,94.36,333.9,0.99,281.6,61.7,0
2026-08-23 18:42:30.427,1498.6,11.860,0.200,2.400,1.0,4.4,1.1153,94.42,333.1,0.99,280.7,61.1,0
2026-08-23 18:42:31.493,1499.6,11.860,0.240,2.820,1.0,4.4,1.1161,94.49,333.7,0.99,281.3,61.1,0
2026-08-23 18:42:32.529,1500.7,11.870,0.290,3.430,2.0,8.9,1.1171,94.57,333.4,0.99,280.6,61.1,0
2026-08-23 18:42:33.532,1501.7,11.870,0.250,2.970,2.0,8.9,1.1179,94.64,333.2,0.99,281.2,61.1,0
2026-08-23 18:42:34.540,1502.7,11.860,0.190,2.200,1.0,4.4,1.1186,94.69,332.9,0.99,279.8,61.1,0
2026-08-23 18:42:35.577,1503.7,11.860,0.180,2.250,1.0,4.4,1.1192,94.75,334.1,0.99,282.0,61.7,0
2026-08-23 18:42:36.652,1504.8,11.870,0.300,3.600,2.0,8.9,1.1203,94.84,334.2,0.99,281.7,61.1,0
2026-08-23 18:42:37.736,1505.9,11.860,0.220,3.010,1.0,4.4,1.1212,94.90,333.9,0.99,281.8,61.1,0
2026-08-23 18:42:38.819,1506.9,11.860,0.240,3.090,1.0,4.4,1.1221,94.97,335.5,1.00,284.7,61.1,0
2026-08-23 18:42:39.868,1508.0,11.860,0.180,2.680,1.0,4.4,1.1229,95.03,334.1,0.99,282.3,61.1,0
2026-08-23 18:42:40.903,1509.0,11.870,0.260,3.040,2.0,8.9,1.1238,95.10,334.1,0.99,281.4,61.1,0
2026-08-23 18:42:41.911,1510.0,11.870,0.310,3.720,2.0,8.9,1.1248,95.19,333.1,0.99,280.9,61.7,0
2026-08-23 18:42:42.979,1511.1,11.870,0.250,2.280,2.0,8.9,1.1255,95.26,333.6,0.99,281.0,61.1,0
2026-08-23 18:42:44.045,1512.2,11.870,0.220,2.640,2.0,8.9,1.1263,95.33,333.5,0.99,280.6,61.1,0
2026-08-23 18:42:45.081,1513.2,11.860,0.160,1.340,1.0,4.4,1.1267,95.37,333.8,0.99,281.0,61.1,0
2026-08-23 18:42:46.121,1514.2,11.860,0.210,2.440,1.0,4.4,1.1274,95.43,333.7,0.99,281.5,61.1,0
2026-08-23 18:42:47.158,1515.3,11.870,0.320,3.790,2.0,8.9,1.1285,95.53,332.8,0.99,280.1,61.7,0
2026-08-23 18:42:48.166,1516.3,11.870,0.200,2.400,2.0,8.9,1.1291,95.58,333.2,0.99,280.6,61.1,0
2026-08-23 18:42:49.221,1517.3,11.860,0.240,3.080,1.0,4.4,1.1300,95.65,334.8,0.99,282.9,61.1,0
2026-08-23 18:42:50.304,1518.4,11.860,0.160,2.120,1.0,4.4,1.1307,95.70,334.2,1.00,282.7,61.1,0
2026-08-23 18:42:51.325,1519.5,11.860,0.200,1.780,1.0,4.4,1.1312,95.76,334.7,1.00,283.3,61.1,0
2026-08-23 18:42:52.339,1520.5,11.870,0.250,2.820,2.0,8.9,1.1320,95.83,334.6,1.00,283.1,61.1,0
2026-08-23 18:42:53.374,1521.5,11.860,0.230,2.740,1.0,4.4,1.1327,95.89,334.5,0.99,282.1,61.1,0
2026-08-23 18:42:54.440,1522.6,11.860,0.110,1.920,1.0,4.4,1.1333,95.93,334.2,0.99,282.3,61.1,0
2026-08-23 18:42:55.510,1523.6,11.870,0.310,3.630,2.0,8.9,1.1344,96.02,333.5,0.99,280.9,61.1,0
2026-08-23 18:42:56.517,1524.6,11.870,0.210,1.890,2.0,8.9,1.1349,96.08,333.0,0.99,280.8,61.1,0
2026-08-23 18:42:57.553,1525.7,11.870,0.270,3.240,2.0,8.9,1.1359,96.15,333.2,0.99,280.4,61.1,0
2026-08-23 18:42:58.594,1526.7,11.870,0.290,2.770,2.0,8.9,1.1367,96.24,333.5,0.99,280.7,61.1,0
2026-08-23 18:42:59.629,1527.8,11.870,0.230,2.750,2.0,8.9,1.1374,96.30,333.0,0.99,280.3,61.1,0
2026-08-23 18:43:00.724,1528.9,11.860,0.140,1.690,1.0,4.4,1.1380,96.35,332.9,0.99,280.6,61.1,0
2026-08-23 18:43:01.808,1529.9,11.860,0.180,2.080,1.0,4.4,1.1386,96.40,334.1,0.99,281.4,61.1,0
2026-08-23 18:43:02.862,1531.0,11.870,0.210,3.240,2.0,8.9,1.1395,96.46,334.6,1.00,283.3,61.1,0
2026-08-23 18:43:03.883,1532.0,11.870,0.190,2.960,2.0,8.9,1.1404,96.52,335.0,1.00,283.7,61.1,0
2026-08-23 18:43:04.948,1533.1,11.860,0.190,2.240,1.0,4.4,1.1410,96.57,333.9,0.99,282.0,61.1,0
2026-08-23 18:43:05.984,1534.1,11.860,0.200,1.870,1.0,4.4,1.1416,96.63,333.7,0.99,281.0,61.1,0
2026-08-23 18:43:06.987,1535.1,11.870,0.250,3.690,2.0,8.9,1.1426,96.70,335.3,1.00,284.0,61.1,0
2026-08-23 18:43:08.022,1536.1,11.870,0.200,2.410,2.0,8.9,1.1433,96.76,332.5,0.99,279.4,61.1,0
2026-08-23 18:43:09.088,1537.2,11.860,0.240,2.290,1.0,4.4,1.1440,96.83,334.2,0.99,282.4,61.7,0
2026-08-23 18:43:10.158,1538.3,11.860,0.150,1.750,1.0,4.4,1.1445,96.87,333.3,0.99,279.4,61.1,0
2026-08-23 18:43:11.224,1539.4,11.870,0.250,3.020,2.0,8.9,1.1454,96.95,333.5,0.99,281.0,61.1,0
2026-08-23 18:43:12.260,1540.4,11.870,0.330,3.930,2.0,8.9,1.1465,97.04,333.9,0.99,281.3,61.1,0
2026-08-23 18:43:13.309,1541.4,11.870,0.260,3.070,2.0,8.9,1.1474,97.12,334.2,0.99,282.4,61.1,0
2026-08-23 18:43:14.326,1542.5,11.860,0.220,2.610,1.0,4.4,1.1482,97.18,334.9,1.00,283.6,61.1,0
2026-08-23 18:43:15.409,1543.5,11.860,0.230,2.750,1.0,4.4,1.1490,97.25,335.1,1.00,283.9,61.1,0
2026-08-23 18:43:16.476,1544.6,11.860,0.190,2.200,1.0,4.4,1.1496,97.31,333.2,0.99,280.9,61.1,0
2026-08-23 18:43:17.512,1545.6,11.870,0.230,3.370,2.0,8.9,1.1506,97.37,333.1,0.99,280.8,61.1,0
2026-08-23 18:43:18.548,1546.7,11.870,0.230,2.770,2.0,8.9,1.1514,97.44,333.5,0.99,280.7,61.1,0
2026-08-23 18:43:19.587,1547.7,11.860,0.220,3.070,1.0,4.4,1.1523,97.50,334.8,0.99,283.0,61.7,0
2026-08-23 18:43:20.653,1548.8,11.870,0.230,2.760,2.0,8.9,1.1531,97.57,333.9,0.99,282.0,61.1,0
2026-08-23 18:43:21.688,1549.8,11.870,0.240,2.210,2.0,8.9,1.1537,97.64,333.6,0.99,281.2,61.1,0
2026-08-23 18:43:22.729,1550.9,11.870,0.300,3.540,2.0,8.9,1.1548,97.73,334.1,1.00,282.6,61.1,0
2026-08-23 18:43:23.765,1551.9,11.870,0.220,2.640,2.0,8.9,1.1555,97.79,333.2,0.99,281.1,61.1,0
2026-08-23 18:43:24.860,1553.0,11.860,0.270,3.220,1.0,4.4,1.1565,97.87,333.4,0.99,280.5,61.1,0
2026-08-23 18:43:25.873,1554.0,11.860,0.160,1.950,1.0,4.4,1.1571,97.92,334.5,0.99,282.5,61.1,0
2026-08-23 18:43:26.927,1555.1,11.870,0.220,2.960,2.0,8.9,1.1579,97.98,334.7,0.99,282.6,61.7,0
2026-08-23 18:43:28.011,1556.1,11.870,0.170,2.670,2.0,8.9,1.1587,98.03,334.3,0.99,282.6,61.1,0
2026-08-23 18:43:29.079,1557.2,11.870,0.290,2.800,2.0,8.9,1.1596,98.12,334.1,0.99,281.5,61.1,0
2026-08-23 18:43:30.114,1558.2,11.870,0.270,3.250,2.0,8.9,1.1605,98.20,333.9,0.99,281.2,61.7,0
2026-08-23 18:43:31.235,1559.4,11.870,0.220,2.170,2.0,8.9,1.1612,98.26,334.2,0.99,281.7,61.1,0
2026-08-23 18:43:32.271,1560.4,11.870,0.300,2.860,2.0,8.9,1.1620,98.35,333.0,0.99,280.4,61.7,0
2026-08-23 18:43:33.278,1561.4,11.860,0.180,2.400,1.0,4.4,1.1627,98.40,333.1,0.99,280.6,61.7,0
2026-08-23 18:43:34.348,1562.5,11.870,0.260,3.140,2.0,8.9,1.1636,98.48,332.9,0.99,280.7,61.1,0
2026-08-23 18:43:35.414,1563.5,11.870,0.240,2.840,2.0,8.9,1.1644,98.55,334.4,0.99,282.8,61.7,0
2026-08-23 18:43:36.450,1564.6,11.860,0.160,2.130,1.0,4.4,1.1650,98.59,333.7,0.99,281.4,61.7,0
2026-08-23 18:43:37.528,1565.7,11.870,0.300,3.540,2.0,8.9,1.1661,98.68,335.4,1.00,284.2,61.1,0
2026-08-23 18:43:38.611,1566.7,11.870,0.220,1.880,2.0,8.9,1.1667,98.75,335.2,1.00,284.3,61.7,0
2026-08-23 18:43:39.632,1567.8,11.870,0.230,3.270,2.0,8.9,1.1676,98.82,335.0,1.00,283.7,61.1,0
2026-08-23 18:43:40.679,1568.8,11.870,0.250,2.790,2.0,8.9,1.1684,98.89,334.2,0.99,281.7,61.1,0
2026-08-23 18:43:41.714,1569.8,11.860,0.150,1.820,1.0,4.4,1.1689,98.93,333.9,0.99,281.4,61.1,0
2026-08-23 18:43:42.779,1570.9,11.870,0.300,3.600,2.0,8.9,1.1700,99.02,333.5,0.99,280.9,61.7,0
2026-08-23 18:43:43.871,1572.0,11.860,0.210,2.790,1.0,4.4,1.1708,99.08,333.2,0.99,280.5,61.1,0
2026-08-23 18:43:44.878,1573.0,11.870,0.260,3.140,2.0,8.9,1.1717,99.16,332.9,0.99,280.3,61.1,0
2026-08-23 18:43:45.915,1574.0,11.870,0.260,2.360,2.0,8.9,1.1724,99.23,333.1,0.99,280.9,61.1,0
2026-08-23 18:43:46.955,1575.1,11.860,0.180,2.040,1.0,4.4,1.1730,99.28,333.3,0.99,280.7,61.7,0
2026-08-23 18:43:47.991,1576.1,11.870,0.210,3.200,2.0,8.9,1.1739,99.34,333.8,0.99,281.0,61.1,0
2026-08-23 18:43:48.998,1577.1,11.870,0.200,2.370,2.0,8.9,1.1746,99.40,333.2,0.99,280.4,61.1,0
2026-08-23 18:43:50.115,1578.2,11.870,0.280,3.300,2.0,8.9,1.1756,99.49,334.0,0.99,282.0,61.7,0
2026-08-23 18:43:51.236,1579.4,11.870,0.230,2.390,2.0,8.9,1.1763,99.56,335.3,1.00,284.2,61.7,0
2026-08-23 18:43:52.327,1580.5,11.870,0.240,2.470,2.0,8.9,1.1771,99.63,335.0,1.00,283.8,61.7,0
2026-08-23 18:43:53.339,1581.5,11.860,0.170,2.220,1.0,4.4,1.1777,99.68,332.9,0.99,280.6,61.1,0
2026-08-23 18:43:54.376,1582.5,11.860,0.130,1.560,1.0,4.4,1.1782,99.72,333.5,0.99,280.8,61.1,0
2026-08-23 18:43:55.382,1583.5,11.870,0.310,2.970,2.0,8.9,1.1790,99.80,333.9,0.99,281.8,61.7,0
2026-08-23 18:43:56.422,1584.5,11.860,0.190,2.760,1.0,4.4,1.1798,99.86,333.8,0.99,281.6,61.7,0
2026-08-23 18:43:57.458,1585.6,11.860,0.150,1.770,1.0,4.4,1.1803,99.90,333.9,0.99,281.4,61.1,0
2026-08-23 18:43:58.480,1586.6,11.870,0.280,2.890,2.0,8.9,1.1811,99.98,333.6,0.99,280.8,61.1,0
2026-08-23 18:43:59.521,1587.6,11.870,0.160,2.450,2.0,8.9,1.1818,100.03,333.2,0.99,280.5,61.1,0
2026-08-23 18:44:00.557,1588.7,11.870,0.260,3.040,2.0,8.9,1.1827,100.10,332.9,0.99,280.1,61.1,0
2026-08-23 18:44:01.592,1589.7,11.870,0.270,3.350,2.0,8.9,1.1837,100.18,333.4,0.99,280.9,61.7,0
2026-08-23 18:44:02.686,1590.8,11.860,0.180,2.030,1.0,4.4,1.1843,100.23,334.2,0.99,282.2,61.1,0
2026-08-23 18:44:03.740,1591.9,11.870,0.280,3.300,2.0,8.9,1.1853,100.32,334.7,0.99,282.8,61.1,0
2026-08-23 18:44:04.750,1592.9,11.870,0.230,2.720,2.0,8.9,1.1860,100.38,334.9,1.00,283.6,61.7,0
2026-08-23 18:44:05.786,1593.9,11.870,0.250,3.330,2.0,8.9,1.1870,100.45,333.7,0.99,280.9,61.1,0
2026-08-23 18:44:06.852,1595.0,11.870,0.260,3.100,2.0,8.9,1.1879,100.53,333.9,0.99,281.7,61.1,0
2026-08-23 18:44:07.921,1596.0,11.860,0.140,1.730,1.0,4.4,1.1884,100.57,333.3,0.99,279.9,61.1,0
2026-08-23 18:44:08.987,1597.1,11.870,0.300,3.510,2.0,8.9,1.1894,100.66,334.1,0.99,282.0,61.1,0
2026-08-23 18:44:10.023,1598.1,11.870,0.230,2.770,2.0,8.9,1.1902,100.73,333.8,0.99,281.3,61.1,0
